hoja,seccion,columna_excel,encabezado_principal,encabezado_sub,campo_destino,tipo_dato,descripcion
A27,J,D,,De 1 mes a 2 meses 29 días,rango_etario_de_1_mes_a_2_meses_29_dias,entero,
A27,J,E,,De 3 meses a 5 meses 29 días,rango_etario_de_3_meses_a_5_meses_29_dias,entero,
A27,J,F,,De 6 meses a 11 meses 29 días,rango_etario_de_6_meses_a_11_meses_29_dias,entero,
A27,J,G,Pueblos Originarios,,pueblos_originarios,entero,
A27,J,H,Migrantes,,migrantes,entero,
A27,K,A,TIPO DE INTERVENCIÓN,,tipo_de_intervencion,texto,
A27,K,D,Nº de intervenciones,,no_de_intervenciones,entero,
A27,K,E,POR RANGO ETARIO,0-4 años,por_rango_etario_0_4_anos,entero,
A27,K,F,,5-9 años,por_rango_etario_5_9_anos,entero,
A27,K,G,,10-14 años,por_rango_etario_10_14_anos,entero,
A27,K,H,,15-19 años,por_rango_etario_15_19_anos,entero,
A27,K,I,,20-24 años,por_rango_etario_20_24_anos,entero,
A27,K,J,,25-29 años,por_rango_etario_25_29_anos,entero,
A27,K,K,,30-44 años,por_rango_etario_30_44_anos,entero,
A27,K,L,,45-59 años,por_rango_etario_45_59_anos,entero,
A27,K,M,,60 a 64 años,por_rango_etario_60_a_64_anos,entero,
A27,K,N,,65-69 años,por_rango_etario_65_69_anos,entero,
A27,K,O,,70-79 años,por_rango_etario_70_79_anos,entero,
A27,K,P,,80 y más años,por_rango_etario_80_y_mas_anos,entero,
A27,K,Q,SEXO,Hombres,sexo_hombres,entero,
A27,K,R,,Mujeres,sexo_mujeres,entero,
A27,L,A,ÁREAS TEMÁTICAS DE PREVENCIÓN,Educación en grupo,areas_tematicas_de_prevencion_educacion_en_grupo,entero,
A27,L,B,,Estimulación desarrollo psicomotor,areas_tematicas_de_prevencion_estimulacion_desarrollo_psicomoto,entero,
A27,L,D,TOTAL,0,total_0,entero,
A27,L,E,Un Profesional,0,un_profesional_0,texto,
A27,L,F,Dos o más profesionales,0,dos_o_mas_profesionales_0,texto,
A27,L,G,Un profesional y un Técnico en Enfermería,0,un_profesional_y_un_tecnico_en_enfermeria_0,texto,
A27,L,H,Técnico en Enfermería,0,tecnico_en_enfermeria_0,entero,
A27,L,I,Facilitador/a Intercultural Pueblos Originarios,0,facilitador_a_intercultural_pueblos_originarios_0,entero,
A27,L,CK,,0,0,entero,
A27,M,A,TIPO DE EDUCACIÓN,,tipo_de_educacion,texto,
A27,M,B,PROFESIONAL/OTROS,,profesional_otros,texto,
A27,M,C,TOTAL,,total,entero,
A27,M,F,POR RANGO ETARIO Y SEXO,15 - 19 años,por_rango_etario_y_sexo_15_19_anos,entero,
A27,M,H,,20 - 24 años,por_rango_etario_y_sexo_20_24_anos,entero,
A27,M,J,,25 - 29 años,por_rango_etario_y_sexo_25_29_anos,entero,
A27,M,L,,30 - 34 años,por_rango_etario_y_sexo_30_34_anos,entero,
A27,M,N,,35 - 39 años,por_rango_etario_y_sexo_35_39_anos,entero,
A27,M,P,,40 - 44 años,por_rango_etario_y_sexo_40_44_anos,entero,
A27,M,R,,45 - 49 años,por_rango_etario_y_sexo_45_49_anos,entero,
A27,M,T,,50 - 54 años,por_rango_etario_y_sexo_50_54_anos,entero,
A27,M,V,,55 - 59 años,por_rango_etario_y_sexo_55_59_anos,entero,
A27,M,X,,60 - 64 años,por_rango_etario_y_sexo_60_64_anos,entero,
A27,M,Z,,65 - 69 años,por_rango_etario_y_sexo_65_69_anos,entero,
A27,M,AB,,70 - 74 años,por_rango_etario_y_sexo_70_74_anos,entero,
A27,M,AD,,75 - 79 años,por_rango_etario_y_sexo_75_79_anos,entero,
A27,M,AF,,80 y mas años,por_rango_etario_y_sexo_80_y_mas_anos,entero,
A27,M,AH,Beneficiarios,,beneficiarios,entero,
A28,A.1,A,TIPO DE INGRESO,,tipo_de_ingreso,texto,
A28,A.1,B,TOTAL,,total,entero,
A28,A.1,E,RANGO ETARIO Y SEXO,0 - 4 años,rango_etario_y_sexo_0_4_anos,entero,
A28,A.1,G,,5 - 9 años,rango_etario_y_sexo_5_9_anos,entero,
A28,A.1,I,,10 - 14 años,rango_etario_y_sexo_10_14_anos,entero,
A28,A.1,K,,15 - 19 años,rango_etario_y_sexo_15_19_anos,entero,
A28,A.1,M,,20 - 24 años,rango_etario_y_sexo_20_24_anos,entero,
A28,A.1,O,,25-29 años,rango_etario_y_sexo_25_29_anos,entero,
A28,A.1,Q,,30-34 años,rango_etario_y_sexo_30_34_anos,entero,
A28,A.1,S,,35 - 39 años,rango_etario_y_sexo_35_39_anos,entero,
A28,A.1,U,,40 - 44 años,rango_etario_y_sexo_40_44_anos,entero,
A28,A.1,W,,45- 49 años,rango_etario_y_sexo_45_49_anos,entero,
A28,A.1,Y,,50 - 54 años,rango_etario_y_sexo_50_54_anos,entero,
A28,A.1,AA,,55 - 59 años,rango_etario_y_sexo_55_59_anos,entero,
A28,A.1,AC,,60 - 64 años,rango_etario_y_sexo_60_64_anos,entero,
A28,A.1,AE,,65 - 69 años,rango_etario_y_sexo_65_69_anos,entero,
A28,A.1,AG,,70 - 74 años,rango_etario_y_sexo_70_74_anos,entero,
A28,A.1,AI,,75 - 79 años,rango_etario_y_sexo_75_79_anos,entero,
A28,A.1,AK,,80 y más años,rango_etario_y_sexo_80_y_mas_anos,entero,
A28,A.1,AM,TIPO DE ESTRATEGIA,Rehabilitación NNA,tipo_de_estrategia_rehabilitacion_nna,texto,
A28,A.1,AN,,Rehabilitación Integral APS,tipo_de_estrategia_rehabilitacion_integral_aps,entero,
A28,A.1,AO,,Otros Rehabilitación,tipo_de_estrategia_otros_rehabilitacion,entero,
A28,A.1,AP,,Rehabilitación móvil (rural),tipo_de_estrategia_rehabilitacion_movil_rural,entero,
A28,A.1,AQ,Personas con discapacidad (con RND),,personas_con_discapacidad_con_rnd,entero,
A28,A.1,AR,Pueblos Originarios,,pueblos_originarios,entero,
A28,A.1,AS,Migrantes,,migrantes,entero,
A28,A.2,A,CONDICIÓN DE SALUD,,condicion_de_salud,entero,
A28,A.2,B,TOTAL,,total,entero,
A28,A.2,E,RANGO ETARIO Y SEXO,0 a 4 años,rango_etario_y_sexo_0_a_4_anos,entero,
A28,A.2,G,,5 a 9 años,rango_etario_y_sexo_5_a_9_anos,entero,
A28,A.2,I,,83826,rango_etario_y_sexo_83826,entero,
A28,A.2,K,,15 - 19,rango_etario_y_sexo_15_19,entero,
A28,A.2,M,,20 - 24,rango_etario_y_sexo_20_24,entero,
A28,A.2,O,,25-29,rango_etario_y_sexo_25_29,entero,
A28,A.2,Q,,30-34,rango_etario_y_sexo_30_34,entero,
A28,A.2,S,,35 - 39,rango_etario_y_sexo_35_39,entero,
A28,A.2,U,,40 - 44,rango_etario_y_sexo_40_44,entero,
A28,A.2,W,,45- 49,rango_etario_y_sexo_45_49,entero,
A28,A.2,Y,,50 - 54,rango_etario_y_sexo_50_54,entero,
A28,A.2,AA,,55 - 59,rango_etario_y_sexo_55_59,entero,
A28,A.2,AC,,60 - 64,rango_etario_y_sexo_60_64,entero,
A28,A.2,AE,,65 - 69,rango_etario_y_sexo_65_69,entero,
A28,A.2,AG,,70 - 74,rango_etario_y_sexo_70_74,entero,
A28,A.2,AI,,75 - 79,rango_etario_y_sexo_75_79,entero,
A28,A.2,AK,,80 y más años,rango_etario_y_sexo_80_y_mas_anos,entero,
A28,A.2,AM,TIPO DE ESTRATEGIA,Rehabilitación NNA,tipo_de_estrategia_rehabilitacion_nna,texto,
A28,A.2,AN,,Rehabilitación Integral APS,tipo_de_estrategia_rehabilitacion_integral_aps,entero,
A28,A.2,AO,,Otros Rehabilitación,tipo_de_estrategia_otros_rehabilitacion,entero,
A28,A.2,AP,,Rehabilitación móvil (rural),tipo_de_estrategia_rehabilitacion_movil_rural,entero,
A28,A.3,A,PROFESIONAL,,profesional,texto,
A28,A.3,B,TOTAL,,total,entero,
A28,A.3,C,TIPO DE ESTRATEGIA,Rehabilitación NNA,tipo_de_estrategia_rehabilitacion_nna,texto,
A28,A.3,D,,Rehabilitación Integral APS,tipo_de_estrategia_rehabilitacion_integral_aps,entero,
A28,A.3,E,,Otros Rehabilitación,tipo_de_estrategia_otros_rehabilitacion,entero,
A28,A.3,F,,Rehabilitación móvil (rural),tipo_de_estrategia_rehabilitacion_movil_rural,entero,
A28,A.3,G,MODALIDAD DE REHABILITACIÓN,Presencial (Establecimiento),modalidad_de_rehabilitacion_presencial_establecimiento,texto,
A28,A.3,H,,Domiciliaria,modalidad_de_rehabilitacion_domiciliaria,entero,
A28,A.4,A,PROFESIONAL,,profesional,texto,
A28,A.4,B,TOTAL,,total,entero,
A28,A.4,C,RANGO ETARIO,0 a 4 años,rango_etario_0_a_4_anos,entero,
A28,A.4,D,,5 a 9 años,rango_etario_5_a_9_anos,entero,
A28,A.4,E,,83826,rango_etario_83826_0,entero,
A28,A.4,F,,15 - 19,rango_etario_15_19,entero,
A28,A.4,G,,20 - 24,rango_etario_20_24,entero,
A28,A.4,H,,25-29,rango_etario_25_29,entero,
A28,A.4,I,,30-34,rango_etario_30_34,entero,
A28,A.4,J,,35 - 39,rango_etario_35_39,entero,
A28,A.4,K,,40 - 44,rango_etario_40_44,entero,
A28,A.4,L,,45- 49,rango_etario_45_49,entero,
A28,A.4,M,,50 - 54,rango_etario_50_54,entero,
A28,A.4,N,,55 - 59,rango_etario_55_59,entero,
A28,A.4,O,,60 - 64,rango_etario_60_64,entero,
A28,A.4,P,,65 - 69,rango_etario_65_69,entero,
A28,A.4,Q,,70 - 74,rango_etario_70_74,entero,
A28,A.4,R,,75 - 79,rango_etario_75_79,entero,
A28,A.4,S,,80 y más años,rango_etario_80_y_mas_anos,entero,
A28,A.4,T,TIPO DE ESTRATEGIA,Rehabilitación NNA,tipo_de_estrategia_rehabilitacion_nna,texto,
A28,A.4,U,,Rehabilitación Integral APS,tipo_de_estrategia_rehabilitacion_integral_aps,entero,
A28,A.4,V,,Otros Rehabilitación,tipo_de_estrategia_otros_rehabilitacion,entero,
A28,A.4,W,,Rehabilitación móvil (rural),tipo_de_estrategia_rehabilitacion_movil_rural,entero,
A28,A.4,X,MODALIDAD DE REHABILITACIÓN,Presencial (Establecimiento),modalidad_de_rehabilitacion_presencial_establecimiento,texto,
A28,A.4,Y,,A distancia,modalidad_de_rehabilitacion_a_distancia,entero,
A28,A.4,Z,,Domiciliaria,modalidad_de_rehabilitacion_domiciliaria,entero,
A28,A.5,A,PROFESIONAL,,profesional,texto,
A28,A.5,B,TOTAL,,total,entero,
A28,A.5,C,RANGO ETARIO,0 a 4 años,rango_etario_0_a_4_anos,entero,
A28,A.5,D,,5 a 9 años,rango_etario_5_a_9_anos,entero,
A28,A.5,E,,83826,rango_etario_83826_0,entero,
A28,A.5,F,,15 - 19,rango_etario_15_19,entero,
A28,A.5,G,,20 - 24,rango_etario_20_24,entero,
A28,A.5,H,,25-29,rango_etario_25_29,entero,
A28,A.5,I,,30-34,rango_etario_30_34,entero,
A28,A.5,J,,35 - 39,rango_etario_35_39,entero,
A28,A.5,K,,40 - 44,rango_etario_40_44,entero,
A28,A.5,L,,45- 49,rango_etario_45_49,entero,
A28,A.5,M,,50 - 54,rango_etario_50_54,entero,
A28,A.5,N,,55 - 59,rango_etario_55_59,entero,
A28,A.5,O,,60 - 64,rango_etario_60_64,entero,
A28,A.5,P,,65 - 69,rango_etario_65_69,entero,
A28,A.5,Q,,70 - 74,rango_etario_70_74,entero,
A28,A.5,R,,75 - 79,rango_etario_75_79,entero,
A28,A.5,S,,80 y más años,rango_etario_80_y_mas_anos,entero,
A28,A.5,T,TIPO DE ESTRATEGIA,Rehabilitación NNA,tipo_de_estrategia_rehabilitacion_nna,texto,
A28,A.5,U,,Rehabilitación Integral APS,tipo_de_estrategia_rehabilitacion_integral_aps,entero,
A28,A.5,V,,Otros Rehabilitación,tipo_de_estrategia_otros_rehabilitacion,entero,
A28,A.5,W,,Rehabilitación móvil (rural),tipo_de_estrategia_rehabilitacion_movil_rural,entero,
A28,A.5,X,MODALIDAD DE REHABILITACIÓN,Presencial (Establecimiento),modalidad_de_rehabilitacion_presencial_establecimiento,texto,
A28,A.5,Y,,A distancia,modalidad_de_rehabilitacion_a_distancia,entero,
A28,A.5,Z,,Domiciliaria,modalidad_de_rehabilitacion_domiciliaria,entero,
A28,A.6,A,TIPO,Fisioterapia,tipo_fisioterapia,texto,
A28,A.6,B,Rehabilitación NNA,0,rehabilitacion_nna_0,entero,
A28,A.6,C,Rehabilitación Integral APS,0,rehabilitacion_integral_aps_0,entero,
A28,A.6,D,Otros Rehabilitación,6,otros_rehabilitacion_6,entero,
A28,A.6,E,Rehabilitación móvil (rural),0,rehabilitacion_movil_rural_0,entero,
A28,A.7,A,PROFESIONAL,Kinesiólogo/a,profesional_kinesiologo_a,texto,
A28,A.7,B,Rehabilitación NNA,0,rehabilitacion_nna_0,entero,
A28,A.7,C,Rehabilitación Integral APS,0,rehabilitacion_integral_aps_0,entero,
A28,A.7,D,Otros Rehabilitación,0,otros_rehabilitacion_0,entero,
A28,A.7,E,Rehabilitación móvil (rural),0,rehabilitacion_movil_rural_0,entero,
A28,A.8,A,PROFESIONAL,Kinesiólogo/a,profesional_kinesiologo_a,texto,
A28,A.8,B,Rehabilitación NNA,0,rehabilitacion_nna_0,entero,
A28,A.8,C,Rehabilitación Integral APS,0,rehabilitacion_integral_aps_0,entero,
A28,A.8,D,Otros Rehabilitación,0,otros_rehabilitacion_0,entero,
A28,A.8,E,Rehabilitación móvil (rural),0,rehabilitacion_movil_rural_0,entero,
A28,A.9,A,ÁREA TEMÁTICA DE PREVENCIÓN Y TRATAMIENTO,,area_tematica_de_prevencion_y_tratamiento,entero,
A28,A.9,B,TOTAL,,total,entero,
A28,A.9,C,TIPO DE ESTRATEGIA,Rehabilitación NNA,tipo_de_estrategia_rehabilitacion_nna,texto,
A28,A.9,D,,Rehabilitación Integral APS,tipo_de_estrategia_rehabilitacion_integral_aps,entero,
A28,A.9,E,,Otros Rehabilitación,tipo_de_estrategia_otros_rehabilitacion,entero,
A28,A.9,F,,Rehabilitación móvil (rural),tipo_de_estrategia_rehabilitacion_movil_rural,entero,
A28,A.9,G,MODALIDAD DE REHABILITACIÓN,Presencial (Establecimiento),modalidad_de_rehabilitacion_presencial_establecimiento,texto,
A28,A.9,H,,A distancia,modalidad_de_rehabilitacion_a_distancia,entero,
A28,A.10,A,COMPONENTE (Nº PERSONAS),,componente_no_personas,entero,
A28,A.10,B,TOTAL,,total,entero,
A28,A.10,C,Laboral,Trabajo con objetivos de habilitación y rehabilitación,laboral_trabajo_con_objetivos_de_habilitacion_y_rehabilitacion,entero,
A28,A.10,D,,Trabajo sin objetivos de habilitación y rehabilitación,laboral_trabajo_sin_objetivos_de_habilitacion_y_rehabilitacion,entero,
A28,A.10,E,,Dueña/o de casa,laboral_duena_o_de_casa,entero,
A28,A.10,F,Educativa,,educativa,entero,
A28,A.10,G,Comunitario,,comunitario,entero,
A28,A.10,H,TIPO DE ESTRATEGIA,Rehabilitación NNA,tipo_de_estrategia_rehabilitacion_nna,texto,
A28,A.10,I,,Rehabilitación Integral APS,tipo_de_estrategia_rehabilitacion_integral_aps,entero,
A28,A.10,J,,Otros Rehabilitación,tipo_de_estrategia_otros_rehabilitacion,entero,
A28,A.10,K,,Rehabilitación móvil (rural),tipo_de_estrategia_rehabilitacion_movil_rural,entero,
A28,A.11,A,MODALIDADES DE INTERVENCIÓN,,modalidades_de_intervencion,entero,
A28,A.11,B,GRUPO OBJETIVO,,grupo_objetivo,entero,
A28,A.11,C,Totales Rehabilitación NNA,Actividades,totales_rehabilitacion_nna_actividades,texto,
A28,A.11,D,,Participantes,totales_rehabilitacion_nna_participantes,entero,
A28,A.11,E,Totales Rehabilitación Integral en APS,Actividades,totales_rehabilitacion_integral_en_aps_actividades,texto,
A28,A.11,F,,Participantes,totales_rehabilitacion_integral_en_aps_participantes,entero,
A28,A.11,G,Totales Otros Rehabilitación,Actividades,totales_otros_rehabilitacion_actividades,texto,
A28,A.11,H,,Participantes,totales_otros_rehabilitacion_participantes,entero,
A28,A.11,I,Totales Rehabilitación móvill (rural),Actividades,totales_rehabilitacion_movill_rural_actividades,texto,
A28,A.11,J,,Participantes,totales_rehabilitacion_movill_rural_participantes,entero,
A28,A.11,K,Modalidad de rehabilitación,Presencial (Establecimiento),modalidad_de_rehabilitacion_presencial_establecimiento,texto,
A28,A.11,L,,A distancia,modalidad_de_rehabilitacion_a_distancia,entero,
A28,B.1,A,INGRESOS,,ingresos,entero,
A28,B.1,B,TOTAL,,total,entero,
A28,B.1,E,RANGO ETARIO Y SEXO,0 - 4 años,edad_rango_etario_y_sexo_0_4_anos,entero,
A28,B.1,G,,5 - 9 años,edad_5_9_anos,entero,
A28,B.1,I,,10 - 14 años,edad_10_14_anos,entero,
A28,B.1,K,,15 - 19 años,edad_15_19_anos,entero,
A28,B.1,M,,20 - 24 años,edad_20_24_anos,entero,
A28,B.1,O,,25-29 años,edad_25_29_anos,entero,
A28,B.1,Q,,30-34 años,edad_30_34_anos,entero,
A28,B.1,S,,35 - 39 años,edad_35_39_anos,entero,
A28,B.1,U,,40 - 44 años,edad_40_44_anos,entero,
A28,B.1,W,,45- 49 años,edad_45_49_anos,entero,
A28,B.1,Y,,50 - 54 años,edad_50_54_anos,entero,
A28,B.1,AA,,55 - 59 años,edad_55_59_anos,entero,
A28,B.1,AC,,60 - 64 años,edad_60_64_anos,entero,
A28,B.1,AE,,65 - 69 años,edad_65_69_anos,entero,
A28,B.1,AG,,70 - 74 años,edad_70_74_anos,entero,
A28,B.1,AI,,75 - 79 años,edad_75_79_anos,entero,
A28,B.1,AK,,80 y más años,edad_80_y_mas_anos,entero,
A28,B.1,AM,TIPO ATENCIÓN,Abierta,tipo_atencion_abierta,texto,
A28,B.1,AN,,Cerrado,cerrado,entero,
A28,B.2,A,PROFESIONAL,,profesional,texto,
A28,B.2,B,TOTAL,,total,entero,
A28,B.2,C,RANGO ETARIO,,rango_etario,entero,
A28,B.2,T,TIPO ATENCIÓN,Abierta,tipo_atencion_abierta,texto,
A28,B.2,W,,Cerrada,tipo_atencion_cerrada,entero,
A28,B.3,A,PROFESIONAL,,profesional,texto,
A28,B.3,B,TOTAL,,total,entero,
A28,B.3,C,RANGO ETARIO,,rango_etario,entero,
A28,B.3,T,TIPO ATENCIÓN,Abierta,tipo_atencion_abierta,texto,
A28,B.3,W,,Cerrada,tipo_atencion_cerrada,entero,
A28,B.4,A,PROFESIONAL,,profesional,texto,
A28,B.4,B,TOTAL,,total,entero,
A28,B.4,C,RANGO ETARIO,,rango_etario,entero,
A28,B.4,T,TIPO ATENCIÓN,Abierta,tipo_atencion_abierta,texto,
A28,B.4,W,,Cerrada,tipo_atencion_cerrada,entero,
A28,B.5,A,DERIVACIÓN,A otro hospital (hospitalizado),derivacion_a_otro_hospital_hospitalizado,entero,
A28,B.5,B,TOTAL,0,total_0,entero,
A28,B.6,A,TIPO,Fisioterapia,tipo_fisioterapia,texto,
A28,B.6,B,TOTAL,0,total_0,entero,
A28,C.1,A,AYUDAS TÉCNICAS,,ayudas_tecnicas,entero,
A28,C.1,B,TOTAL,,total,entero,
A28,C.1,C,RANGO ETARIO,0 - 4 años,edad_rango_etario_0_4_anos,entero,
A28,C.1,D,,5 - 9 años,edad_5_9_anos,entero,
A28,C.1,E,,10 - 14 años,edad_10_14_anos,entero,
A28,C.1,F,,15 - 19 años,edad_15_19_anos,entero,
A28,C.1,G,,20 - 24 años,edad_20_24_anos,entero,
A28,C.1,H,,25-29 años,edad_25_29_anos,entero,
A28,C.1,I,,30-34 años,edad_30_34_anos,entero,
A28,C.1,J,,35 - 39 años,edad_35_39_anos,entero,
A28,C.1,K,,40 - 44 años,edad_40_44_anos,entero,
A28,C.1,L,,45- 49 años,edad_45_49_anos,entero,
A28,C.1,M,,50 - 54 años,edad_50_54_anos,entero,
A28,C.1,N,,55 - 59 años,edad_55_59_anos,entero,
A28,C.1,O,,60 - 64 años,edad_60_64_anos,entero,
A28,C.1,P,,65 - 69 años,edad_65_69_anos,entero,
A28,C.1,Q,,70 - 74 años,edad_70_74_anos,entero,
A28,C.1,R,,75 - 79 años,edad_75_79_anos,entero,
A28,C.1,S,,80 y más años,edad_80_y_mas_anos,entero,
A28,C.2,A,TOTAL DE AYUDAS TÉCNICAS ENTREGADAS,,total_de_ayudas_tecnicas_entregadas,entero,
A28,C.2,B,TOTAL,,total,entero,
A28,C.2,C,RANGO ETARIO,0 - 4 años,rango_etario_0_4_anos,entero,
A28,C.2,D,,5 - 9 años,rango_etario_5_9_anos,entero,
A28,C.2,E,,10 - 14 años,rango_etario_10_14_anos,entero,
A28,C.2,F,,15 - 19 años,rango_etario_15_19_anos,entero,
A28,C.2,G,,20 - 24 años,rango_etario_20_24_anos,entero,
A28,C.2,H,,25-29 años,rango_etario_25_29_anos,entero,
A28,C.2,I,,30-34 años,rango_etario_30_34_anos,entero,
A28,C.2,J,,35 - 39 años,rango_etario_35_39_anos,entero,
A28,C.2,K,,40 - 44 años,rango_etario_40_44_anos,entero,
A28,C.2,L,,45- 49 años,rango_etario_45_49_anos,entero,
A28,C.2,M,,50 - 54 años,rango_etario_50_54_anos,entero,
A28,C.2,N,,55 - 59 años,rango_etario_55_59_anos,entero,
A28,C.2,O,,60 - 64 años,rango_etario_60_64_anos,entero,
A28,C.2,P,,65 - 69 años,rango_etario_65_69_anos,entero,
A28,C.2,Q,,70 - 74 años,rango_etario_70_74_anos,entero,
A28,C.2,R,,75 - 79 años,rango_etario_75_79_anos,entero,
A28,C.2,S,,80 y más años,rango_etario_80_y_mas_anos,entero,
A28,C.3,A,TOTAL AYUDA TÉCNICA POR CONDICIÓN DE SALUD,,total_ayuda_tecnica_por_condicion_de_salud,entero,
A28,C.3,B,TOTAL,,total,entero,
A28,C.3,C,RANGO ETARIO,0 - 4 años,rango_etario_0_4_anos,entero,
A28,C.3,D,,5 - 9 años,rango_etario_5_9_anos,entero,
A28,C.3,E,,10 - 14 años,rango_etario_10_14_anos,entero,
A28,C.3,F,,15 - 19 años,rango_etario_15_19_anos,entero,
A28,C.3,G,,20 - 24 años,rango_etario_20_24_anos,entero,
A28,C.3,H,,25-29 años,rango_etario_25_29_anos,entero,
A28,C.3,I,,30-34 años,rango_etario_30_34_anos,entero,
A28,C.3,J,,35 - 39 años,rango_etario_35_39_anos,entero,
A28,C.3,K,,40 - 44 años,rango_etario_40_44_anos,entero,
A28,C.3,L,,45- 49 años,rango_etario_45_49_anos,entero,
A28,C.3,M,,50 - 54 años,rango_etario_50_54_anos,entero,
A28,C.3,N,,55 - 59 años,rango_etario_55_59_anos,entero,
A28,C.3,O,,60 - 64 años,rango_etario_60_64_anos,entero,
A28,C.3,P,,65 - 69 años,rango_etario_65_69_anos,entero,
A28,C.3,Q,,70 - 74 años,rango_etario_70_74_anos,entero,
A28,C.3,R,,75 - 79 años,rango_etario_75_79_anos,entero,
A28,C.3,S,,80 y más años,rango_etario_80_y_mas_anos,entero,
A29,A,A,CONSULTAS,,consultas,texto,
A29,A,B,TOTAL,Ambos Sexos,total_ambos_sexos,entero,
A29,A,C,,Hombres,total_hombres,entero,
A29,A,D,,Mujeres,total_mujeres,entero,
A29,A,E,<15 años,Hombres,c_15_anos_hombres,entero,
A29,A,F,,Mujeres,c_15_anos_mujeres,entero,
A29,A,G,15 - 19 años,Hombres,c_15_19_anos_hombres,entero,
A29,A,H,,Mujeres,c_15_19_anos_mujeres,entero,
A29,A,I,20 - 64 años,Hombres,c_20_64_anos_hombres,entero,
A29,A,J,,Mujeres,c_20_64_anos_mujeres,entero,
A29,A,K,65 y más años,Hombres,c_65_y_mas_anos_hombres,entero,
A29,A,L,,Mujeres,c_65_y_mas_anos_mujeres,entero,
A29,A,M,Total interconsultas generadas en APS para resolución por especialidad oftalmología (UAPO y canasta integral),Menos 15 años,total_interconsultas_generadas_en_aps_para_resolucion_por_espec,texto,
A29,A,N,,15 y más años,total_interconsultas_generadas_en_aps_para_resolucion_por_esp_1,entero,
A29,A,O,Total interconsultas generadas en APS para resolución por especialidad otorrinolaringología (UAPORRINO y canasta integral),Menos 15 años,total_interconsultas_generadas_en_aps_para_resolucion_por_esp_2,texto,
A29,A,P,,15 y más años,total_interconsultas_generadas_en_aps_para_resolucion_por_esp_3,entero,
A29,A,Q,Modalidad,Presencial,modalidad_presencial,entero,
A29,A,R,,Remoto,modalidad_remoto,entero,
A29,A,S,Pueblos Originarios,,pueblos_originarios,entero,
A29,A,T,Migrantes,,migrantes,entero,
A29,B,A,TIPO DE EXAMEN Y PROCEDIMIENTO DIAGNÓSTICO,,tipo_de_examen_y_procedimiento_diagnostico,texto,
A29,B,C,TOTAL,,total,entero,
A29,B,D,POR RANGO ETARIO,< 35 años,por_rango_etario_35_anos,entero,
A29,B,E,,35 - 49 años,por_rango_etario_35_49_anos,entero,
A29,B,F,,50 - 54 años,por_rango_etario_50_54_anos,entero,
A29,B,G,,55 - 59 años,por_rango_etario_55_59_anos,entero,
A29,B,H,,60 - 64 años,por_rango_etario_60_64_anos,entero,
A29,B,I,,65 - 69 años,por_rango_etario_65_69_anos,entero,
A29,B,J,,70 - 74 años,por_rango_etario_70_74_anos,entero,
A29,B,K,,75 - 79 años,por_rango_etario_75_79_anos,entero,
A29,B,L,,80 y más años,por_rango_etario_80_y_mas_anos,entero,
A29,B,M,MODALIDAD,Institucional,modalidad_institucional,entero,
A29,B,N,,Compra al sistema,modalidad_compra_al_sistema,entero,
A29,B,O,,Compra extrasistema,modalidad_compra_extrasistema,entero,
A29,B,P,Pueblos Originarios,,pueblos_originarios,entero,
A29,B,Q,Migrantes,,migrantes,entero,
A29,C,A,ESPECIALIDAD,Oftalmología,especialidad_oftalmologia,entero,
A29,C,B,PROCEDIMIENTO,"Cuantificación de lagrimación (Test de Schimer), uno o ambos ojos",procedimiento_cuantificacion_de_lagrimacion_test_de_schimer_uno,entero,
A29,C,C,Médico especialista,0,medico_especialista_0,entero,
A29,C,D,"Tecnólogo médico, fonoaudiólogo o terapeuta ocupacional",0,tecnologo_medico_fonoaudiologo_o_terapeuta_ocupacional_0,entero,
A29,D,A,CONCEPTO,,concepto,entero,
A29,D,B,TOTAL,,total,entero,
A29,D,C,< 65 Años,Hombres,c_65_anos_hombres,entero,
A29,D,D,,Mujeres,c_65_anos_mujeres,entero,
A29,E,A,Intervenciones Quirúrgicas,Intubación lagrimal,intervenciones_quirurgicas_intubacion_lagrimal,entero,
